Date,"('Close', '^OEX')_S&P100","('High', '^OEX')_S&P100","('Low', '^OEX')_S&P100","('Open', '^OEX')_S&P100","('Volume', '^OEX')_S&P100","('Close', '^GSPC')_S&P500","('High', '^GSPC')_S&P500","('Low', '^GSPC')_S&P500","('Open', '^GSPC')_S&P500","('Volume', '^GSPC')_S&P500","('Close', 'QQQ')_QQQ","('High', 'QQQ')_QQQ","('Low', 'QQQ')_QQQ","('Open', 'QQQ')_QQQ","('Volume', 'QQQ')_QQQ","('Close', '^NYA')_NYSE","('High', '^NYA')_NYSE","('Low', '^NYA')_NYSE","('Open', '^NYA')_NYSE","('Volume', '^NYA')_NYSE","('Close', '^DJI')_DJI","('High', '^DJI')_DJI","('Low', '^DJI')_DJI","('Open', '^DJI')_DJI","('Volume', '^DJI')_DJI","('Close', '^IXIC')_IXIC","('High', '^IXIC')_IXIC","('Low', '^IXIC')_IXIC","('Open', '^IXIC')_IXIC","('Volume', '^IXIC')_IXIC","('Close', 'SPY')_SPY","('High', 'SPY')_SPY","('Low', 'SPY')_SPY","('Open', 'SPY')_SPY","('Volume', 'SPY')_SPY"
8/10/2007,675.6199951171880,679.5300293,665.6699829101560,674.3400268554690,5345780000,1453.6400146484400,1462.02002,1429.739990234380,1453.0899658203100,5345780000,40.858646392822300,41.33395055498280,40.296928386836500,40.789513339800600,247006400,9435.040039,9472.459961,9277.75,9449.019531,5345780000,13239.54004,13306.51953,13057.86035,13270.58984,338560000,2544.889892578130,2569.25,2503.159912109380,2529.540039,3202570000,103.79167175293000,105.07552488660800,102.65125330175600,103.56214999484200,411018400
8/13/2007,674.5100098,680.9099731445310,673.6300048828130,676.6699829101560,3696280000,1452.9200439453100,1466.290039,1451.540039,1453.4200439453100,3696280000,41.13516616821290,41.37713998335370,41.03146498835320,41.204302485853400,116935100,9428.860352,9521.570313,9424.959961,9435.200195,3696280000,13236.53027,13338.15039,13219.45996,13239.54004,215260000,2542.239990234380,2572.510009765630,2541.350098,2566.600098,2154750000,104.16470336914100,105.35532372404100,104.01408918287200,105.07560071962100,181917200
8/14/2007,663.9600219726560,676.3800048828130,663.5300293,675.3900146484380,3814630000,1426.540039,1456.739990234380,1426.199951171880,1452.8699951171900,3814630000,40.435211181640600,41.256187474022500,40.38335890224890,41.221619287761400,153529800,9254.269531,9452.419922,9254.080078,9428.799805,3814630000,13028.91992,13269.78027,13018.26953,13235.71973,269120000,2499.120117,2552.489990234380,2499.120117,2549.260009765630,1982860000,102.5723876953130,104.75996973512500,102.36439311509600,104.50176315101200,264134500
8/15/2007,655.8300170898440,671.2999877929690,654.4299926757810,663.4799805,4290930000,1406.699951171880,1440.780029296880,1404.3599853515600,1426.1500244140600,4290930000,39.66606140136720,40.69443955006870,39.58828468110560,40.340124112566400,214854100,9089.040039,9310.200195,9079.929688,9254.280273,4290930000,12861.46973,13119.32031,12834.24023,13021.92969,272760000,2458.830078,2520.389892578130,2457.889892578130,2492.760009765630,2259870000,101.1594467163090,103.61241525417600,100.85820746209100,102.36441467738400,323834000
8/16/2007,658.2999877929690,660.6599731445310,640.5,654.4199829101560,6509300000,1411.27002,1415.969970703130,1370.5999755859400,1406.6400146484400,6509300000,39.277164459228500,39.67468832,38.36112820913220,39.34629746675630,362468700,9087.099609,9110.580078,8811.549805,9089.040039,6509300000,12845.78027,12885.84961,12517.94043,12861.46973,457150000,2451.070068359380,2460.5,2386.689941,2440.909912109380,3279620000,101.91973876953100,102.52221733144500,98.26181289010040,100.26290630795900,546743700
8/17/2007,674.5300293,676.3499755859380,660.2600098,660.2600098,3570040000,1445.939941,1450.3299560546900,1411.260009765630,1411.260009765630,3570040000,40.02037811279300,40.26234867393060,39.39816433089420,40.02037811279300,223246600,9314.990234,9338.480469,9087.75,9087.75,3570040000,13079.08008,13167.67969,12847.80957,12848.0498,423940000,2505.030029296880,2524.959961,2466.360107421880,2510.379883,2580340000,103.79167175293000,104.58062817190700,101.41043276166900,104.35828580888400,388218100
8/20/2007,674.1199951171880,676.9799805,667.0200195,674.6699829101560,3321340000,1445.550048828130,1451.75,1430.540039,1445.939941,3321340000,40.210487365722700,40.37468446,39.82160714,40.17592250520710,144715100,9326.209961,9361.44043,9225.240234,9315.049805,3321340000,13121.34961,13181.66016,12982.75,13079.08008,231800000,2508.590087890630,2516.310059,2487.439941,2511.070068359380,1656440000,103.74153137207000,104.33684153079900,102.77325357110700,104.1216674701180,187320400
8/21/2007,673.8499755859380,678.4000244140630,670.8699951171880,673.6300048828130,3012150000,1447.1199951171900,1455.3199462890600,1439.760009765630,1445.550048828130,3012150000,40.63392639160160,40.72898714576020,40.08948962471090,40.167266305695200,115027200,9332.540039,9378.919922,9283.570313,9326.209961,3012150000,13090.86035,13178.33008,13052.16992,13120.0498,204000000,2521.300048828130,2529.659912109380,2500.659912109380,2502.310059,1677080000,103.94947814941400,104.69541309027500,103.38286396335800,103.71279883031600,157066400
8/22/2007,681.2800293,681.5700073242190,675.2100219726560,675.4000244140630,3309120000,1464.0699462890600,1464.8599853515600,1447.030029296880,1447.030029296880,3309120000,41.18703079223630,41.22159896145200,40.84999938388910,40.945060200931000,115814100,9477.129883,9482.490234,9332.540039,9332.540039,3309120000,13236.12988,13248.08008,13088.25977,13090.86035,205530000,2552.800048828130,2554.899902,2533.739990234380,2542.989990234380,1787060000,105.18313598632800,105.29072844480100,104.23638582814600,104.72410328510600,173156700
8/23/2007,681.8400268554690,685.0399780273440,677.6699829101560,681.7800293,3084390000,1462.5,1472.060059,1453.8800048828100,1464.050048828130,3084390000,41.074676513671900,41.35121521106200,40.815421896943800,41.29936626567710,118663400,9478.620117,9536.980469,9423,9477.129883,3084390000,13235.87988,13298.63965,13169.15039,13236.12988,198160000,2541.699951171880,2565.350098,2530.570068359380,2562.409912109380,1622880000,105.08988952636700,105.90036237165700,104.43719923472700,105.67801997310300,203915300
8/24/2007,689.4699707,689.6300048828130,680.9199829101560,681.6400146484380,2541400000,1479.3699951171900,1479.4000244140600,1460.540039,1462.3399658203100,2541400000,41.65367889404300,41.679603365002900,40.89319587874250,40.945048117263300,88189200,9607.040039,9607.040039,9478.599609,9478.599609,2541400000,13378.87012,13381.46973,13208.65039,13235.87988,186060000,2576.689941,2576.689941,2534.639892578130,2539.649902,1624860000,106.38811492919900,106.38811492919900,104.91777206138200,105.06121774366100,128901900
8/27/2007,684.7399902,688.8800048828130,684.1799926757810,688.8800048828130,2406180000,1466.790039,1479.3599853515600,1465.97998,1479.3599853515600,2406180000,41.37713623046880,41.65367488274680,41.34256807,41.53268963445030,72490400,9528.929688,9607.040039,9522.780273,9607.040039,2406180000,13322.12988,13387.33008,13305.5498,13377.16016,152440000,2561.25,2573.830078,2557.47998,2570.409912109380,1314030000,105.39830780029300,106.38810148811300,105.24051428646100,106.04382970529900,113024300
8/28/2007,668.9899902,683.7999877929690,668.8099975585940,683.7999877929690,3078090000,1432.3599853515600,1466.719970703130,1432.010009765630,1466.719970703130,3078090000,40.391971588134800,41.22158764188260,40.36604382004190,41.135167242574800,106024800,9289.490234,9528.709961,9287.360352,9528.709961,3078090000,13041.84961,13318.59961,13034.78027,13318.42969,230470000,2500.639892578130,2548.060059,2500.550048828130,2546.389892578130,1562800000,103.08164978027300,104.89626462787200,102.89517147196000,104.83171570701800,219790700
8/29/2007,683.0200195,683.1799926757810,669.6400146484380,669.6400146484380,2824070000,1463.760009765630,1463.760009765630,1432.010009765630,1432.010009765630,2824070000,41.549991607666000,41.58455648163710,40.65987935,40.65987935,113201000,9508.919922,9508.959961,9289.5,9289.5,2824070000,13289.29004,13293.44043,13043.07031,13043.07031,227440000,2563.159912109380,2563.159912109380,2512.600098,2518.820068359380,1649720000,105.104248,105.2477047,103.25378018094900,103.5478399926950,207654200
8/30/2007,680.4600219726560,685.3099975585940,677.0800170898440,681.2999877929690,2582960000,1457.6400146484400,1468.4300537109400,1451.25,1463.6700439453100,2582960000,41.76602554321290,42.12034094670880,41.264797105944900,41.333933426920300,138930000,9456.639648,9526.839844,9413.19043,9508.919922,2582960000,13238.73047,13315.13965,13184.58984,13287.91016,193240000,2565.300048828130,2587.860107421880,2542.47998,2545.080078,1704910000,104.82450866699200,105.57044359195800,104.22203034281400,104.32244339684300,191817300
8/31/2007,687.4699707,690.9799805,682.0300293,682.0300293,2731610000,1473.989990234380,1481.469970703130,1457.6099853515600,1457.6099853515600,2731610000,42.23269271850590,42.39688987215960,42.00800621429820,42.22405232459870,94687200,9596.980469,9642.070313,9456.669922,9456.669922,2731610000,13357.74023,13428.9502,13240.83984,13240.83984,234920000,2596.360107421880,2603.110107421880,2579.790039,2596.189941,1536640000,105.85734558105500,106.51003597017400,105.31224765337600,105.90037818795000,185477500
9/4/2007,694.2299805,697.4899902,686.4400024414060,687.3099975585940,2766600000,1489.4200439453100,1496.4000244140600,1472.1500244140600,1473.959961,2766600000,42.93267059326170,43.20920927,42.26724837492920,42.28453245422890,98480900,9698.679688,9736.900391,9580.19043,9597.009766,2766600000,13448.86035,13494.05957,13317.5,13358.38965,262260000,2630.239990234380,2644.449951171880,2596.379883,2596.379883,1863090000,106.9260254,107.57153631794500,105.7210577969710,105.75692194720000,120062000
9/5/2007,686.6300048828130,693.1699829101560,683.8800048828130,693.1699829101560,2991600000,1472.290039,1488.760009765630,1466.3399658203100,1488.760009765630,2991600000,42.50058364868160,42.90675131992040,42.23268533198780,42.82897460195130,114049300,9583.169922,9698.679688,9546.429688,9698.679688,2991600000,13305.46973,13443.16992,13248.24023,13442.84961,231850000,2605.949951171880,2621.540039,2596.699951171880,2618.280029296880,1921820000,106.00080108642600,106.40963277826700,105.43418680273200,106.29487185309700,166261800
9/6/2007,688.9099731445310,690.3099975585940,684.5800170898440,686.9500122070310,2459590000,1478.550048828130,1481.489990234380,1467.4100341796900,1472.030029296880,2459590000,42.46601486206060,42.65613646,42.18083576476420,42.54379157888710,99222600,9637.549805,9658.5,9555.799805,9583.200195,2459590000,13363.34961,13398.70996,13274.82031,13306.44043,203600000,2614.320068359380,2620.889892578130,2595.52002,2615.739990234380,1795220000,106.24468994140600,106.58896183477400,105.5202710468580,106.11558114126400,127878400
9/7/2007,677.7399902,687.2299805,675.5999755859380,687.2299805,3191080000,1453.550048828130,1478.550048828130,1449.0699462890600,1478.550048828130,3191080000,41.67960739135740,41.99935465162170,41.43763684808730,41.93886201580420,152438000,9486.44043,9637.469727,9455.160156,9637.469727,3191080000,13113.37988,13360.83008,13082.16992,13360.74023,238300000,2565.699951171880,2584.280029296880,2556.590087890630,2581.47998,1906520000,104.76716613769500,105.35529676440100,104.18619302098900,105.0612259789460,235447600
9/10/2007,678.0399780273440,682.5300293,672.2199707,678.8599853515630,2835720000,1451.699951171880,1462.25,1439.290039,1453.5,2835720000,41.65367889404300,42.12897954238040,41.31664759,42.016634673885700,125199400,9457.639648,9524.55957,9377.790039,9486.44043,2835720000,13127.84961,13207.19043,13021.92969,13116.38965,221760000,2559.110107421880,2588.879883,2536.929931640630,2581.780029296880,1771430000,104.5663070678710,105.23334527172800,103.51914387534300,105.08989960833800,192305900
9/11/2007,687.6500244140630,688.3400268554690,678.6300048828130,678.6300048828130,3015330000,1471.489990234380,1472.47998,1451.689941,1451.689941,3015330000,42.28453826904300,42.33639051,41.85244612,41.921579147039200,103064500,9597.610352,9604.169922,9457.679688,9457.679688,3015330000,13308.38965,13325.9502,13129.15039,13129.40039,200160000,2597.469970703130,2598.939941,2572.860107421880,2573.280029296880,1743730000,105.7856674194340,105.93628159938100,104.81022117291800,104.88911796286400,162081900
9/12/2007,688.4199829101560,691.9400024414060,685.4099731445310,687.4299926757810,2885720000,1471.560059,1479.5,1465.75,1471.0999755859400,2885720000,42.29317092895510,42.664770375555300,42.15490159742480,42.20675383,93993400,9598.730469,9641.799805,9553.509766,9597.610352,2885720000,13291.65039,13360.00977,13263.03027,13298.30957,195280000,2592.070068359380,2612.179931640630,2590.379883,2592.830078,1888570000,106.05821228027300,106.46704409057700,105.41986949733200,105.64221201414600,149554600
9/13/2007,695,697.4000244140630,689.0999755859380,689.0999755859380,2877080000,1483.949951171880,1489.5799560546900,1471.469970703130,1471.469970703130,2877080000,42.50058364868160,42.64749339562250,42.29317796856360,42.595644448044000,80807500,9678.120117,9719.009766,9598.740234,9598.740234,2877080000,13424.87988,13469.26953,13292.37988,13292.37988,209950000,2601.060059,2612.699951171880,2589.409912109380,2607.129883,1666510000,106.80408477783200,107.19138910456100,106.29484016433500,106.54587824527900,154079000
9/14/2007,694.3800048828130,695.3400268554690,689.8800048828130,694.2999877929690,2641740000,1484.25,1485.989990234380,1473.1800537109400,1483.949951171880,2641740000,42.53514481,42.612921511067400,42.11169312301880,42.172185749631500,99801200,9673.650391,9679.650391,9602.75,9678.139648,2641740000,13442.51953,13459.75,13323.83984,13421.38965,204780000,2602.179931640630,2603.629883,2577.72998,2582.149902,1586580000,106.7968978881840,106.93317506860800,105.96490884762700,106.12270232557000,121911000
9/17/2007,691.1199951171880,693.8400268554690,689.0499877929690,693.8400268554690,2598390000,1476.6500244140600,1484.239990234380,1471.8199462890600,1484.239990234380,2598390000,42.18082809448240,42.43143898392820,41.99070653312280,42.34502189054700,84882300,9607.75,9673.650391,9574.589844,9673.650391,2598390000,13403.41992,13451.54004,13362.37012,13441.9502,169710000,2581.659912109380,2596.090087890630,2575.360107421880,2594.040039,1407780000,106.22315979003900,106.61763270568700,105.88605639563800,106.3737739356710,109870800
9/18/2007,710.0800170898440,710.1699829101560,691.4000244140630,691.4000244140630,3708940000,1519.780029296880,1519.8900146484400,1476.6300048828100,1476.6300048828100,3708940000,43.24376297,43.27833111701300,42.19810124643980,42.422787609015100,151452100,9909.030273,9913.75,9607.790039,9607.790039,3708940000,13739.38965,13739.95996,13403.17969,13403.17969,277620000,2651.659912109380,2651.659912109380,2583.139892578130,2592.959961,2083620000,109.35032653808600,109.3790113,106.24467854329800,106.74674394730600,263759500
9/19/2007,713.5300293,717.5900268554690,710.7000122070310,710.7000122070310,3846750000,1529.030029296880,1538.739990234380,1519.75,1519.75,3846750000,43.35611343383790,43.719072459348000,43.19191964646460,43.459817896326900,127025800,9970.900391,10045.01953,9909.110352,9909.110352,3846750000,13815.55957,13867.5,13739.87988,13740.61035,276590000,2666.47998,2683.02002,2654.899902,2665.889892578130,2183810000,109.99581909179700,110.73457469261500,109.52961792614800,110.03168324550900,193779900
9/20/2007,709.8099975585940,713.7000122070310,708.7800293,712.5200195,2957700000,1518.75,1529.1400146484400,1516.4200439453100,1528.689941,2957700000,43.23512268066410,43.43388459686860,43.140061917131400,43.26105044128220,109970600,9936.469727,9997.679688,9917.870117,9970.849609,2957700000,13766.7002,13822.13965,13741.00977,13813.51953,200880000,2654.290039,2669.429931640630,2648.070068359380,2659.580078,1751460000,109.22120666503900,110.04602753474200,109.09927728960000,109.98147862025100,175186800
9/21/2007,713.3499755859380,715.8400268554690,710.4699707,710.4699707,3679460000,1525.75,1530.8900146484400,1518.75,1518.75,3679460000,43.54296112060550,43.68130240437690,43.24033729476290,43.47378882956150,86829500,9981.830078,10012.16992,9936.660156,9936.660156,3679460000,13820.19043,13877.16992,13768.25,13768.33008,419390000,2671.219970703130,2678.689941,2666.320068359380,2670.75,2268300000,109.51597595214800,110.34470993188700,109.3502313554260,110.04925504106600,141457500
9/24/2007,710.1400146484380,715.9500122070310,709.5900268554690,713.8200073242190,3131310000,1517.72998,1530.1800537109400,1516.1500244140600,1525.75,3131310000,43.741790771484400,44.06170411039250,43.51698760589550,43.65532877663800,107226800,9946.419922,10012.45996,9936.769531,9981.820313,3131310000,13759.05957,13874.41016,13750.92969,13821.57031,236690000,2667.949951171880,2692.159912109380,2660.52002,2676.419922,1848950000,109.31415557861300,110.12848432524300,109.07634246686900,109.84022100974000,139450200
9/25/2007,710.5200195,711.1400146484380,705.8900146484380,709.5900268554690,3187770000,1517.209961,1518.27002,1507.1300048828100,1516.3399658203100,3187770000,44.15684509277340,44.15684509277340,43.542955925426400,43.59483183920360,101102200,9933.820313,9946.129883,9868.950195,9946.129883,3187770000,13778.65039,13787.19043,13696.30957,13757.83984,213040000,2683.449951171880,2683.919922,2656.330078,2658.530029296880,1910890000,109.09799194335900,109.2925683622800,108.43500262287500,108.68001826381200,142289900
9/26/2007,714.0599975585940,716.0700073242190,711.1300048828130,711.25,3237390000,1525.4200439453100,1529.3900146484400,1518.6199951171900,1518.6199951171900,3237390000,44.37299728393560,44.53727648496910,44.20006989961230,44.407583420463300,96124600,9980.120117,10001.2998,9929.910156,9933.910156,3237390000,13878.15039,13915.79004,13779.2998,13779.2998,206560000,2699.030029296880,2709.22998,2689.590087890630,2696.530029296880,1984010000,109.67453002929700,110.0925037937800,109.09801411290300,109.7177667987040,135547000
9/27/2007,716.4600219726560,716.8800048828130,713.9799805,714.9799805,2872180000,1531.3800048828100,1532.459961,1525.810059,1527.3199462890600,2872180000,44.59779357910160,44.65831765489740,44.40757317042060,44.632376409331500,73423200,10056.9502,10062.53027,9980.320313,9980.320313,2872180000,13912.94043,13920.41992,13868.15039,13879.53027,156920000,2709.590087890630,2712.790039,2702.02002,2711.820068359380,1745070000,110.32310485839800,110.33031831746900,109.6745313174170,110.19339454865300,102713300
9/28/2007,714.4899902,717.0100098,712.2899780273440,716.1599731445310,2925350000,1526.75,1533.739990234380,1521.989990234380,1531.239990234380,2925350000,44.45081711,44.68426859624600,44.25195175866490,44.563220409453800,75546000,10039.28027,10078.05957,10013,10056.9502,2925350000,13895.62988,13924.80957,13850.26953,13912.94043,203030000,2701.5,2716.75,2692.02002,2709.649902,1929890000,109.9555435180660,110.39513552129500,109.5231539753050,110.1501199119210,133372100
10/1/2007,723.7800293,724.9000244140630,714.5700073242190,714.7600098,3281990000,1547.040039,1549.02002,1527.25,1527.290039,3281990000,44.960941314697300,45.09928254065600,44.42486947639640,44.48539355660870,100404100,10184.5,10196.91992,10039.2998,10039.2998,3281990000,14087.5498,14115.50977,13893.50977,13895.70996,205720000,2740.989990234380,2743.530029296880,2704.25,2704.25,1914080000,111.19505310058600,111.5193397730760,109.89789541450200,109.96996400666500,148162300
10/2/2007,723.5300293,724.4099731445310,721.1099853515630,723.7199707,3101910000,1546.6300048828100,1548.010009765630,1540.3699951171900,1546.959961,3101910000,44.96958923339840,45.012823549309500,44.71884801201670,44.99553048,71046000,10175.83984,10186.65039,10128.86035,10184.5,3101910000,14047.30957,14107.46973,14012.11035,14087.13965,169270000,2747.110107421880,2747.110107421880,2732.689941,2740.649902,1740460000,111.0437240600590,111.44728182401900,110.84194517807800,111.41846098207500,112978800
10/3/2007,719.7299805,722.9299926757810,718.3200073242190,722.9299926757810,3065320000,1539.5899658203100,1545.8399658203100,1536.3399658203100,1545.800048828130,3065320000,44.65831375,45.02145817425230,44.52861742967260,44.8225929,106785000,10101.03027,10175.83008,10089.80957,10175.83008,3065320000,13968.0498,14038.94043,13947.73047,14038.86035,178920000,2729.429931640630,2746.139892578130,2721.22998,2734.320068359380,1851090000,110.82032012939500,111.27432808459400,110.26542273927600,110.84193850858300,119055900
10/4/2007,720.5900268554690,721.3200073242190,718.8900146484380,719.8599853515630,2690430000,1542.8399658203100,1544.02002,1537.6300048828100,1539.9100341796900,2690430000,44.76209259033200,44.81397180615300,44.39029979,44.744799518391700,84129300,10142.92969,10149.40039,10095.01953,10101.01953,2690430000,13974.30957,14010.41016,13951.62988,13967.88965,143300000,2733.570068359380,2735.52002,2718.050048828130,2735.389892578130,1695520000,110.9932632446290,111.1662102548950,110.68338152436500,111.05811837347900,76864400
10/5/2007,725.8300170898440,727.9799805,721,721,2919030000,1557.5899658203100,1561.9100341796900,1543.8399658203100,1543.8399658203100,2919030000,45.669944763183600,45.73911703176240,45.01282470326180,45.107931625084600,115674700,10247.92969,10276.71973,10142.92969,10142.92969,2919030000,14066.00977,14124.54004,13968.83008,13969.07031,183540000,2780.320068359380,2784.929931640630,2749.850098,2754.679931640630,2012860000,112.31204986572300,112.49221034930800,111.43286582613500,111.72111820142300,134579700
10/8/2007,724.0999755859380,725.2899780273440,722.3099975585940,725.2899780273440,2040650000,1552.5799560546900,1556.510009765630,1549,1556.510009765630,2040650000,45.95529556274410,45.96394045094730,45.57485451546950,45.65267170256510,63022400,10186.42969,10247.96973,10163.24023,10247.96973,2040650000,14043.73047,14067.95996,14009.66992,14065.36035,116420000,2787.370117,2787.370117,2771.600098,2777.719970703130,1496610000,111.71392059326200,112.05262319680500,111.53376010185000,111.98055460179100,71280400
10/9/2007,729.7899780273440,729.9299926757810,723.7600098,724.5599975585940,2932040000,1565.1500244140600,1565.260009765630,1551.8199462890600,1553.1800537109400,2932040000,46.15414047241210,46.21466455789910,45.85151675,46.05903025284250,93965600,10280.30957,10280.36035,10186.42969,10186.42969,2932040000,14164.53027,14166.96973,14034.38965,14043.73047,176740000,2803.909912109380,2806.409912109380,2784.52002,2793.949951171880,1865120000,112.76607513427700,112.78049105550000,111.72114626621500,112.13191755011700,94054300
10/10/2007,728.0300293,729.8099975585940,724.9699707,729.8099975585940,3044760000,1562.469970703130,1565.4200439453100,1555.459961,1564.97998,3044760000,46.266536712646500,46.318415909567700,46.00714732467030,46.16278161711900,91777500,10264.5,10283.61035,10216.87988,10279.94043,3044760000,14078.69043,14165.01953,14009.50977,14165.01953,163280000,2811.610107421880,2813.669922,2795.97998,2805.439941,1916630000,112.57868957519500,112.73723168848500,111.9949713381380,112.44896830244700,101711100
10/11/2007,724.9000244140630,734.5100098,721.1599731445310,729.1799926757810,3911260000,1554.4100341796900,1576.0899658203100,1546.719970703130,1564.719970703130,3911260000,45.53160858154300,46.638338615205600,45.203046865931000,46.508645544688300,239786700,10245.25,10387.16992,10195.58008,10264.50977,3911260000,14015.12012,14198.09961,13950.25,14079.09961,235090000,2772.199951171880,2834,2757.760009765630,2824.550048828130,2508690000,112.03820037841800,113.51551851623100,111.36799767366000,113.09033142563300,233529100
10/12/2007,727.7700195,728.2399902,724.4000244140630,725.4000244140630,2788690000,1561.800048828130,1563.030029296880,1554.0899658203100,1555.4100341796900,2788690000,46.283836364746100,46.292484547954500,45.652654221467700,45.73911956,131676000,10301.49023,10313.79004,10245.25,10245.25,2788690000,14093.08008,14101.76953,14013.74023,14016.33984,178740000,2805.679931640630,2806.179931640630,2778.290039,2779.790039,1957790000,112.65799713134800,112.67241305435100,111.89411815407800,112.03104193229200,124546700
10/15/2007,722.0900268554690,728.8200073242190,718.3499755859380,727.6500244140630,3139290000,1548.709961,1564.739990234380,1540.810059,1562.25,3139290000,45.929317474365200,46.43945122555150,45.566173091307600,46.35298921957990,121578700,10216.29004,10318.96973,10168.32031,10301.66992,3139290000,13984.7998,14118.51953,13904.32031,14092.42969,220490000,2780.050048828130,2811.659912109380,2764.679931640630,2809.169922,1967120000,111.70668029785200,112.67955111618400,110.93559929785200,112.61469599392700,161151900
10/16/2007,717.8099975585940,721.6699829101560,716.6799926757810,721.6699829101560,3234560000,1538.530029296880,1547.810059,1536.290039,1547.810059,3234560000,45.71316909790040,46.06766868,45.54888993151900,45.64400013775050,193676600,10125.40039,10216.2998,10113.33008,10216.2998,3234560000,13912.94043,13992.03027,13877.90039,13986.33984,229920000,2763.909912109380,2781.800048828130,2759.429931640630,2770.030029296880,2038520000,110.82032012939500,111.35359914032500,110.5969228803670,111.27432808459400,166525700
10/17/2007,719.7000122070310,723.2399902,712.6500244140630,720.7600098,3638070000,1541.239990234380,1550.6600341796900,1526.010009765630,1544.439941,3638070000,46.30114746,46.39625772336970,45.54891685,46.36167157370040,183985200,10165.2998,10210.80957,10073.7998,10125.40039,3638070000,13892.54004,14012.83984,13774.66992,13920.66016,315420000,2792.669922,2803.959961,2755.260009765630,2801.659912109380,2400080000,111.1590347290040,111.76437140385500,109.8762928,111.68510033956800,216687300
10/18/2007,718.3099975585940,719.3699951171880,715.0700073242190,718.8900146484380,3203210000,1540.0799560546900,1542.790039,1531.760009765630,1539.290039,3203210000,46.499996185302700,46.59510641360010,45.92933811383440,46.11091368527270,144491200,10174.61035,10188.08008,10114.12988,10165.21973,3203210000,13888.95996,13913.75,13820.34961,13887.90039,205540000,2799.310059,2803.260009765630,2770.110107421880,2778.310059,1973010000,110.75548553466800,111.11580658280200,110.31589341610000,110.5825274729590,148367500
10/19/2007,700.3099975585940,718.4699707,700.0100098,718.4699707,4160970000,1500.6300048828100,1540,1500.260009765630,1540,4160970000,45.34137725830080,46.49134133830300,45.29814624515130,46.49134133830300,245111500,9920.269531,10174.58984,9918.799805,10174.58984,4160970000,13522.01953,13888.46973,13511.94043,13888.46973,332350000,2725.159912109380,2799.320068359380,2725.159912109380,2799.320068359380,2371650000,107.85847473144500,112.7660444,107.85127227085700,110.32306877567300,297169900
10/22/2007,702.6300048828130,703.7600098,695.6500244140630,698.5999755859380,3471830000,1506.3299560546900,1508.060059,1490.4000244140600,1497.790039,3471830000,45.8861084,45.929339422081600,44.978243708648600,45.09929189417840,207052100,9930.780273,9935.019531,9824.299805,9919.860352,3471830000,13566.96973,13587.21973,13407.49023,13521.62012,229440000,2753.929931640630,2755.469970703130,2698.139892578130,2705.860107421880,1958710000,108.48546600341800,108.64400815841800,107.13066621904400,107.2747924519180,261989800
10/23/2007,708.8599853515630,709.1799926757810,701.8800048828130,704.8200073242190,3309120000,1519.5899658203100,1520.010009765630,1503.6099853515600,1509.300048828130,3309120000,46.84583664,46.87177458525900,46.11954447064170,46.35299587827760,162360600,10040.99023,10041.03027,9930.780273,9930.780273,3309120000,13676.23047,13684.59961,13540.87988,13568.92969,206550000,2799.260009765630,2799.260009765630,2758.530029296880,2775.52002,2335770000,109.36466217041000,109.50158595512300,108.27649634873900,109.14847829573400,180085100
10/24/2007,707.8599853515630,708.6300048828130,695.7600098,707.8300170898440,4003300000,1515.8800048828100,1517.22998,1489.560059,1516.6099853515600,4003300000,46.49134826660160,46.63833439287710,45.479725256911100,46.46541031,298293400,10009.2998,10040.75977,9849.820313,10040.75977,4003300000,13675.25,13690.4502,13470.16016,13675.58008,259150000,2774.760009765630,2781.959961,2720.300048828130,2775.330078,2739680000,109.1628646850590,109.35023867279500,107.26036993810100,108.96829923089200,326694200
10/25/2007,706.6199951171880,710.5399780273440,700.4500122070310,707.9899902,4183960000,1514.4000244140600,1523.239990234380,1500.459961,1516.1500244140600,4183960000,45.86881637573240,46.67292596745660,45.609426929634600,46.595108803795700,233833100,10029.5498,10060.57031,9943.719727,10009.30957,4183960000,13671.91992,13741.25977,13547.62988,13677.84961,274330000,2750.860107421880,2787.290039,2733.080078,2777.590087890630,2753360000,109.4222412109380,109.74652780078400,108.00978953192300,109.2853175,237374500
10/26/2007,717.1799926757810,717.3599853515630,710.4400024414060,711.5900268554690,3612120000,1535.280029296880,1535.530029296880,1520.1800537109400,1522.1700439453100,3612120000,46.629703521728500,46.86315505566150,46.206031486446500,46.759399917796800,146690300,10189.12988,10189.30957,10029.55957,10029.55957,3612120000,13806.7002,13811.25,13675.25,13675.66016,311390000,2804.189941,2810.310059,2776.530029296880,2806.52002,2583680000,110.70504760742200,110.70504760742200,109.4655421844620,110.30148974806300,176484000
10/29/2007,720.7399902,722.2700195,718.1400146484380,718.1400146484380,3124480000,1540.97998,1544.6700439453100,1536.4300537109400,1536.9200439453100,3124480000,46.819915771484400,46.97555010001060,46.55187814,46.854498612466800,101896600,10256.21973,10269.26953,10189.13965,10189.13965,3124480000,13870.25977,13901.40039,13805.30957,13807.34961,207930000,2817.439941,2825.370117,2805.25,2815.159912109380,2014730000,111.07254028320300,111.29593751426600,110.6545666589690,110.9284031053740,106841000
